,OrderFlowImba,qi,T
0,-0.0007668295409532014,0.0,5
1,-0.0005774318832478927,0.0,5
2,-0.0005670381093494306,0.0,5
3,-0.0005520248803849854,-4.994961370507222,5
4,-0.0005092949210246413,-4.994961370507222,5
5,-0.0005081400572581455,0.0,5
6,-0.0004642552341313057,0.0,5
7,-0.00042037041100446586,0.0,5
8,-0.0004157509559384827,0.0,5
9,-0.00038110504294360914,-2.497480685253611,5
10,-0.0003476139937152314,0.0,5
11,-0.0003198972633193325,-4.994961370507222,5
12,-0.00031874239955283673,4.994961370507222,5
13,-0.00031643267201984516,0.0,5
14,-0.00030257430682189575,0.0,5
15,-0.00030141944305539997,0.0,5
16,-0.00029679998798941683,0.0,5
17,-0.0002933353966899295,0.0,5
18,-0.0002898708053904421,-2.497480685253611,5
19,-0.00028871594162394634,4.994961370507222,5
20,-0.0002840964865579632,-4.994961370507222,5
21,-0.00027947703149198007,0.0,5
22,-0.0002783221677254843,0.0,5
23,-0.0002760124401924927,0.0,5
24,-0.0002713929851265096,0.0,5
25,-0.0002575346199285601,-9.989922741014444,5
26,-0.00024136652719761913,-4.994961370507222,5
27,-0.00023905679966462756,-4.994961370507222,5
28,-0.00023790193589813178,-8.74118239838764,5
29,-0.0002355922083651402,0.0,5
30,-0.00023443734459864442,-4.994961370507222,5
31,-0.00023212761706565286,0.0,5
32,-0.00023097275329915707,0.0,5
33,-0.0002286630257661655,0.0,5
34,-0.00022635329823317393,-4.994961370507222,5
35,-0.00021711438810120763,-4.994961370507222,5
36,-0.00021480466056821606,-2.497480685253611,5
37,-0.00021364979680172028,-9.989922741014444,5
38,-0.00020787547796924136,2.497480685253611,5
39,-0.00020672061420274557,-4.994961370507222,5
40,-0.00020325602290325822,-4.994961370507222,5
41,-0.00019632684030428352,-4.994961370507222,5
42,-0.00019286224900479614,0.0,5
43,-0.00019055252147180457,-4.994961370507222,5
44,-0.00018593306640582143,0.0,5
45,-0.00018246847510633408,0.0,5
46,-0.00017900388380684673,0.0,5
47,-0.00017784902004035094,0.0,5
48,-0.00017553929250735937,4.994961370507222,5
49,-0.0001732295649743678,-4.994961370507222,5
50,-0.00016976497367488045,-4.994961370507222,5
51,-0.00016861010990838467,0.0,5
52,-0.00016745524614188888,-4.994961370507222,5
53,-0.0001663003823753931,0.0,5
54,-0.00016514551860889731,-4.994961370507222,5
55,-0.00016399065484240153,0.0,5
56,-0.00016168092730940993,-3.3299742470048153,5
57,-0.00016052606354291415,0.0,5
58,-0.00015359688094393944,-4.994961370507222,5
59,-0.00015244201717744366,0.0,5
60,-0.0001489774258779563,-1.6649871235024076,5
61,-0.00014782256211146052,-4.994961370507222,5
62,-0.00014666769834496474,0.0,5
63,-0.00014551283457846895,-0.8324935617512038,5
64,-0.00014435797081197317,0.0,5
65,-0.00014320310704547739,-4.994961370507222,5
66,-0.00014089337951248582,-2.497480685253611,5
67,-0.00013973851574599003,-4.994961370507222,5
68,-0.00013858365197949425,0.0,5
69,-0.00013742878821299846,0.0,5
70,-0.00013627392444650268,-4.994961370507222,5
71,-0.0001351190606800069,0.0,5
72,-0.00013396419691351108,-1.2487403426268056,5
73,-0.0001328093331470153,-3.3299742470048153,5
74,-0.00013165446938051952,2.497480685253611,5
75,-0.00013049960561402373,-6.243701713134028,5
76,-0.00012934474184752795,0.0,5
77,-0.00012818987808103216,-2.497480685253611,5
78,-0.00012703501431453638,-4.994961370507222,5
79,-0.0001258801505480406,-2.497480685253611,5
80,-0.0001247252867815448,-4.994961370507222,5
81,-0.00012357042301504903,0.0,5
82,-0.00012241555924855324,-2.497480685253611,5
83,-0.00012126069548205746,2.497480685253611,5
84,-0.00012010583171556167,-4.994961370507222,5
85,-0.0001177961041825701,-1.2487403426268056,5
86,-0.00011664124041607432,-2.497480685253611,5
87,-0.00011548637664957854,2.497480685253611,5
88,-0.00011433151288308275,-2.497480685253611,5
89,-0.00011317664911658697,-3.3299742470048153,5
90,-0.00011202178535009118,-1.6649871235024076,5
91,-0.00011086692158359539,0.0,5
92,-0.0001097120578170996,-1.8731105139402084,5
93,-0.00010855719405060382,0.0,5
94,-0.00010740233028410803,-1.0703488651086905,5
95,-0.00010624746651761225,-4.994961370507222,5
96,-0.00010509260275111646,-7.492442055760834,5
97,-0.00010393773898462068,-3.995969096405778,5
98,-0.0001027828752181249,-4.994961370507222,5
99,-0.00010162801145162911,-3.746221027880417,5
100,-0.00010047314768513333,-4.994961370507222,5
101,-9.931828391863754e-05,-1.6649871235024076,5
102,-9.816342015214176e-05,-2.497480685253611,5
103,-9.700855638564597e-05,-2.497480685253611,5
104,-9.585369261915018e-05,0.0,5
105,-9.469882885265439e-05,-4.162467808756018,5
106,-9.354396508615861e-05,-2.497480685253611,5
107,-9.238910131966282e-05,-2.497480685253611,5
108,-9.123423755316704e-05,-1.997984548202889,5
109,-9.007937378667125e-05,-3.3299742470048153,5
110,-8.892451002017547e-05,-1.2487403426268056,5
111,-8.776964625367969e-05,-2.497480685253611,5
112,-8.66147824871839e-05,-5.827454932258426,5
113,-8.545991872068812e-05,-3.121850856567014,5
114,-8.430505495419233e-05,-4.994961370507222,5
115,-8.315019118769655e-05,-3.995969096405778,5
116,-8.199532742120076e-05,-2.8096657709103128,5
117,-8.084046365470497e-05,-3.746221027880417,5
118,-7.968559988820918e-05,-2.497480685253611,5
119,-7.85307361217134e-05,0.0,5
120,-7.737587235521761e-05,-2.7245243839130304,5
121,-7.622100858872183e-05,0.7135659100724604,5
122,-7.506614482222605e-05,-3.3299742470048153,5
123,-7.391128105573026e-05,-1.6649871235024076,5
124,-7.275641728923448e-05,-2.689594584119274,5
125,-7.160155352273869e-05,-3.746221027880417,5
126,-7.044668975624291e-05,-1.6649871235024076,5
127,-6.929182598974712e-05,-2.270436986594192,5
128,-6.813696222325134e-05,-1.0703488651086905,5
129,-6.698209845675554e-05,-0.8324935617512038,5
130,-6.582723469025976e-05,-3.458050179581923,5
131,-6.467237092376397e-05,-2.3660343333981584,5
132,-6.351750715726819e-05,-1.997984548202889,5
133,-6.23626433907724e-05,-3.662971671705296,5
134,-6.120777962427662e-05,-2.8542636402898416,5
135,-6.0052915857780836e-05,-0.7804627141417535,5
136,-5.889805209128505e-05,-1.2949899849463171,5
137,-5.774318832478927e-05,-1.2949899849463171,5
138,-5.6588324558293484e-05,-1.3622621919565152,5
139,-5.543346079179769e-05,-2.388894568503454,5
140,-5.427859702530191e-05,-2.239120614365307,5
141,-5.3123733258806124e-05,-1.0216966439673862,5
142,-5.196886949231034e-05,-2.1132528875222865,5
143,-5.0814005725814556e-05,-0.6723986460298185,5
144,-4.965914195931877e-05,-1.1706940712126304,5
145,-4.850427819282299e-05,-1.6446824024840856,5
146,-4.7349414426327196e-05,-1.2487403426268056,5
147,-4.619455065983141e-05,-1.6160169139876308,5
148,-4.503968689333563e-05,-1.680123370079702,5
149,-4.388482312683984e-05,-0.8627660549057931,5
150,-4.272995936034406e-05,-1.795064242526033,5
151,-4.1575095593848275e-05,-1.3478467190257584,5
152,-4.0420231827352483e-05,-2.497480685253611,5
153,-3.92653680608567e-05,-1.4568637330646066,5
154,-3.8110504294360915e-05,-1.8578819731764669,5
155,-3.695564052786513e-05,-1.0230643770918406,5
156,-3.5800776761369346e-05,-1.3239656644717939,5
157,-3.464591299487356e-05,-0.8230334076403946,5
158,-3.349104922837777e-05,-1.3247506243519154,5
159,-3.233618546188199e-05,-1.1158956253260817,5
160,-3.11813216953862e-05,-1.0182036639880108,5
161,-3.0026457928890418e-05,-1.2084583960904571,5
162,-2.8871594162394634e-05,-0.9036936690062408,5
163,-2.7716730395898846e-05,-0.5848530718631875,5
164,-2.6561866629403062e-05,-0.7776586564861544,5
165,-2.5407002862907278e-05,-0.8829477170088526,5
166,-2.4252139096411493e-05,-0.6349527165899012,5
167,-2.3097275329915706e-05,-1.0362990395243201,5
168,-2.194241156341992e-05,-0.9829442054411803,5
169,-2.0787547796924137e-05,-0.7938420749556121,5
