,OrderFlowImba,qi,T
0,-0.000879014453262859,0.0,5
1,-0.0005901133444407055,0.0,5
2,-0.0005063976822251952,0.0,5
3,-0.00044073833931106935,0.0,5
4,-0.00043171017966037704,0.0,5
5,-0.0004136538603589925,0.0,5
6,-0.00038082418890192956,-10.985299237447075,5
7,-0.00037918270532907644,-5.492649618723537,5
8,-0.00037589973818337013,0.0,5
9,-0.0003709752874648107,0.0,5
10,-0.00035127748459057296,-5.492649618723537,5
11,-0.00034553229208558696,0.0,5
12,-0.00033075893992990865,-5.492649618723537,5
13,-0.00032829671457062896,0.0,5
14,-0.0003003914938321255,0.0,5
15,-0.00029710852668641917,0.0,5
16,-0.0002815144327443143,0.0,5
17,-0.0002790522073850346,-5.492649618723537,5
18,-0.00027823146559860805,-5.492649618723537,5
19,-0.00027658998202575487,0.0,5
20,-0.00027494849845290174,-5.492649618723537,5
21,-0.0002741277566664752,0.0,5
22,-0.000272486273093622,-5.492649618723537,5
23,-0.0002700240477343423,0.0,5
24,-0.00026920330594791574,0.0,5
25,-0.00026756182237506256,-2.7463248093617687,5
26,-0.000266741080588636,0.0,5
27,-0.00026592033880220943,-5.492649618723537,5
28,-0.00026345811344292974,-5.492649618723537,5
29,-0.0002626373716565031,0.0,5
30,-0.0002577129209379437,0.0,5
31,-0.00025689217915151713,0.0,5
32,-0.0002519677284329577,0.0,5
33,-0.00025114698664653113,0.0,5
34,-0.000249505503073678,-3.6617664124823586,5
35,-0.00024704327771439826,-5.492649618723537,5
36,-0.00024540179414154513,-5.492649618723537,5
37,-0.00024458105235511857,-5.492649618723537,5
38,-0.00024376031056869198,0.0,5
39,-0.0002429395687822654,-10.985299237447075,5
40,-0.00024211882699583885,0.0,5
41,-0.00023883585985013254,-5.492649618723537,5
42,-0.00023719437627727941,0.0,5
43,-0.00023637363449085282,0.0,5
44,-0.0002347321509179997,0.0,5
45,-0.0002339114091315731,0.0,5
46,-0.00023309066734514654,0.0,5
47,-0.0002314491837722934,0.0,5
48,-0.00023062844198586683,-5.492649618723537,5
49,-0.00022980770019944026,-5.492649618723537,5
50,-0.00022734547484016054,0.0,5
51,-0.0002257039912673074,-5.492649618723537,5
52,-0.00022077954054874796,0.0,5
53,-0.0002199587987623214,-2.7463248093617687,5
54,-0.00021421360625733537,0.0,5
55,-0.0002133928644709088,0.0,5
56,-0.00021175138089805565,-5.492649618723537,5
57,-0.00021010989732520252,-2.7463248093617687,5
58,-0.00020682693017949624,0.0,5
59,-0.00020600618839306965,0.0,5
60,-0.0002051854466066431,0.0,5
61,-0.00020436470482021652,0.0,5
62,-0.00020354396303378993,-2.7463248093617687,5
63,-0.00020272322124736337,0.0,5
64,-0.00020108173767451022,0.0,5
65,-0.0001994402541016571,0.0,5
66,-0.0001986195123152305,0.0,5
67,-0.00019779877052880393,-5.492649618723537,5
68,-0.00019533654516952422,-1.8308832062411793,5
69,-0.00019451580338309765,0.0,5
70,-0.00019369506159667106,5.492649618723537,5
71,-0.00019205357802381794,0.0,5
72,-0.00019041209445096478,0.0,5
73,-0.00018877061087811163,0.0,5
74,-0.00018794986909168507,-5.492649618723537,5
75,-0.0001863083855188319,0.0,5
76,-0.0001838461601595522,0.0,5
77,-0.00018302541837312563,-2.7463248093617687,5
78,-0.00018138393480027248,0.0,5
79,-0.0001805631930138459,0.0,5
80,-0.00017974245122741935,-5.492649618723537,5
81,-0.00017892170944099276,0.0,5
82,-0.0001781009676545662,-2.7463248093617687,5
83,-0.00017645948408171304,0.0,5
84,-0.00017481800050885991,0.0,5
85,-0.00017399725872243332,0.0,5
86,-0.00017317651693600676,0.0,5
87,-0.0001723557751495802,0.0,5
88,-0.00017071429157672704,0.0,5
89,-0.00016989354979030048,-5.492649618723537,5
90,-0.0001690728080038739,5.492649618723537,5
91,-0.00016825206621744733,1.3731624046808844,5
92,-0.00016743132443102076,-5.492649618723537,5
93,-0.00016661058264459417,-2.7463248093617687,5
94,-0.0001657898408581676,-5.492649618723537,5
95,-0.00016496909907174104,-8.238974428085307,5
96,-0.00016414835728531448,-5.492649618723537,5
97,-0.0001633276154988879,0.0,5
98,-0.00016250687371246133,-10.985299237447075,5
99,-0.00016086539013960817,0.0,5
100,-0.0001600446483531816,-2.7463248093617687,5
101,-0.00015922390656675505,-10.985299237447075,5
102,-0.00015840316478032846,0.0,5
103,-0.00015676168120747533,-3.6617664124823586,5
104,-0.00015594093942104874,0.0,5
105,-0.00015512019763462217,0.0,5
106,-0.0001542994558481956,1.8308832062411793,5
107,-0.00015347871406176902,0.0,5
108,-0.0001518372304889159,0.0,5
109,-0.0001510164887024893,-2.7463248093617687,5
110,-0.00015019574691606274,-8.238974428085307,5
111,-0.00014937500512963618,2.7463248093617687,5
112,-0.00014855426334320959,-5.492649618723537,5
113,-0.00014773352155678302,-2.7463248093617687,5
114,-0.00014691277977035646,0.0,5
115,-0.00014609203798392987,-10.985299237447075,5
116,-0.0001452712961975033,0.0,5
117,-0.00014445055441107674,-5.492649618723537,5
118,-0.00014362981262465015,0.0,5
119,-0.0001428090708382236,0.0,5
120,-0.00014198832905179702,-2.7463248093617687,5
121,-0.00014116758726537043,-5.492649618723537,5
122,-0.00014034684547894387,-10.985299237447075,5
123,-0.00013870536190609072,-2.7463248093617687,5
124,-0.00013788462011966415,-3.6617664124823586,5
125,-0.0001370638783332376,0.0,5
126,-0.000136243136546811,-2.7463248093617687,5
127,-0.00013542239476038443,-5.492649618723537,5
128,-0.00013460165297395787,-1.8308832062411793,5
129,-0.00013378091118753128,-1.8308832062411793,5
130,-0.00013213942761467815,0.0,5
131,-0.00013131868582825156,-2.7463248093617687,5
132,-0.000130497944041825,-3.6617664124823586,5
133,-0.00012885646046897185,-16.477948856170613,5
134,-0.00012803571868254528,0.0,5
135,-0.00012639423510969213,0.0,5
136,-0.00012557349332326556,0.0,5
137,-0.000124752751536839,-5.492649618723537,5
138,-0.0001239320097504124,0.0,5
139,-0.00012311126796398585,-3.2955897712341224,5
140,-0.00012229052617755928,-4.119487214042653,5
141,-0.0001214697843911327,-5.492649618723537,5
142,-0.00012064904260470613,-5.492649618723537,5
143,-0.00011982830081827957,0.0,5
144,-0.00011900755903185299,-2.7463248093617687,5
145,-0.00011818681724542641,-8.238974428085307,5
146,-0.00011736607545899985,-2.7463248093617687,5
147,-0.00011654533367257327,-1.8308832062411793,5
148,-0.0001157245918861467,0.0,5
149,-0.00011490385009972013,-3.6617664124823586,5
150,-0.00011408310831329355,0.0,5
151,-0.00011326236652686698,-2.7463248093617687,5
152,-0.00011244162474044041,-3.6617664124823586,5
153,-0.00011162088295401384,-1.8308832062411793,5
154,-0.00011080014116758726,0.0,5
155,-0.0001099793993811607,-4.119487214042653,5
156,-0.00010915865759473412,-4.943384656851184,5
157,-0.00010833791580830754,1.3731624046808844,5
158,-0.00010751717402188098,-5.492649618723537,5
159,-0.0001066964322354544,-6.591179542468245,5
160,-0.00010587569044902782,-7.323532824964717,5
161,-0.00010505494866260126,-3.844854733106476,5
162,-0.00010423420687617468,0.0,5
163,-0.00010341346508974812,-2.197059847489415,5
164,-0.00010259272330332154,0.0,5
165,-0.00010177198151689497,-2.353992693738659,5
