,OrderFlowImba,qi,T
0,-0.0005817644426405236,0.0,5
1,-0.0005307689906022667,-5.07355544460079,5
2,-0.000522443202514388,0.0,5
3,-0.0005203617554924183,0.0,5
4,-0.0004912214971848429,-5.07355544460079,5
5,-0.00046728485643219165,-2.536777722300395,5
6,-0.00045895906834431295,-5.07355544460079,5
7,-0.0004371038746136314,0.0,5
8,-0.000420452298437874,0.0,5
9,-0.0004006785517291621,-2.536777722300395,5
10,-0.0003715382934215867,0.0,5
11,-0.00035384599373484445,0.0,5
12,-0.00034552020564696575,-5.07355544460079,5
13,-0.0003382351410700719,0.0,5
14,-0.00032470573542726905,0.0,5
15,-0.00032262428840529935,-2.536777722300395,5
16,-0.00031637994733939035,-5.07355544460079,5
17,-0.000312217053295451,0.0,5
18,-0.00030180981818560265,0.0,5
19,-0.0003007690946746178,0.0,5
20,-0.00029660620063067845,-10.14711088920158,5
21,-0.00029452475360870875,-5.07355544460079,5
22,-0.00029140258307575425,0.0,5
23,-0.00028828041254279975,-5.07355544460079,5
24,-0.0002809953479659059,-5.07355544460079,5
25,-0.00027995462445492105,0.0,5
26,-0.00027371028338901205,0.0,5
27,-0.0002664252188121182,-5.07355544460079,5
28,-0.00026538449530113335,0.0,5
29,-0.00026330304827916365,-10.14711088920158,5
30,-0.00026226232476817885,0.0,5
31,-0.000261221601257194,0.0,5
32,-0.00026018087774620915,0.0,5
33,-0.0002580994307242395,0.0,5
34,-0.0002560179837022698,-10.14711088920158,5
35,-0.000254977260191285,-10.14711088920158,5
36,-0.00025393653668030015,0.0,5
37,-0.00025081436614734565,0.0,5
38,-0.00024873291912537595,0.0,5
39,-0.0002476921956143911,0.0,5
40,-0.00024352930157045178,-2.536777722300395,5
41,-0.00024248857805946695,-5.07355544460079,5
42,-0.00023936640752651243,-2.536777722300395,5
43,-0.00023520351348257308,0.0,5
44,-0.0002331220664606034,-5.07355544460079,5
45,-0.00022791844890567923,0.0,5
46,-0.00022271483135075505,0.0,5
47,-0.00022063338432878538,-5.07355544460079,5
48,-0.00021751121379583085,0.0,5
49,-0.00021647049028484603,-5.07355544460079,5
50,-0.00021438904326287635,0.0,5
51,-0.00021334831975189153,5.07355544460079,5
52,-0.00021126687272992185,0.0,5
53,-0.000210226149218937,-5.07355544460079,5
54,-0.00020814470219696733,5.07355544460079,5
55,-0.00020606325517499765,5.07355544460079,5
56,-0.00020294108464204315,-2.536777722300395,5
57,-0.00020085963762007348,-10.14711088920158,5
58,-0.00019981891410908862,-5.07355544460079,5
59,-0.00019773746708711898,0.0,5
60,-0.0001956560200651493,5.07355544460079,5
61,-0.00019357457304317963,-5.07355544460079,5
62,-0.00019149312602120995,0.0,5
63,-0.00018941167899924028,0.0,5
64,-0.0001873302319772706,0.0,5
65,-0.00018524878495530093,-2.536777722300395,5
66,-0.0001842080614443161,0.0,5
67,-0.00018108589091136158,0.0,5
68,-0.00018004516740037675,-2.536777722300395,5
69,-0.0001790044438893919,-5.07355544460079,5
70,-0.00017796372037840708,0.0,5
71,-0.00017692299686742223,0.0,5
72,-0.00017380082633446773,0.0,5
73,-0.00017276010282348288,-5.07355544460079,5
74,-0.00017171937931249805,-5.07355544460079,5
75,-0.0001706786558015132,0.0,5
76,-0.00016963793229052838,-2.536777722300395,5
77,-0.00016651576175757388,-5.07355544460079,5
78,-0.00016547503824658903,-1.6911851482002633,5
79,-0.00016339359122461935,4.227962870500658,5
80,-0.00016235286771363453,-20.29422177840316,5
81,-0.00016131214420264968,-1.2683888611501974,5
82,-0.00016027142069166485,-7.610333166901185,5
83,-0.00015923069718068,0.0,5
84,-0.00015818997366969518,-2.536777722300395,5
85,-0.00015714925015871032,-5.07355544460079,5
86,-0.0001561085266477255,-10.14711088920158,5
87,-0.00015506780313674065,0.0,5
88,-0.00015402707962575583,0.0,5
89,-0.000152986356114771,-5.07355544460079,5
90,-0.00015194563260378615,-15.22066633380237,5
91,-0.00015090490909280133,0.0,5
92,-0.0001477827385598468,-2.536777722300395,5
93,-0.00014674201504886198,0.0,5
94,-0.00014570129153787713,0.0,5
95,-0.0001446605680268923,-5.07355544460079,5
96,-0.00014361984451590745,-1.6911851482002633,5
97,-0.00014257912100492263,-5.07355544460079,5
98,-0.00014153839749393777,-1.2683888611501974,5
99,-0.00014049767398295295,-5.07355544460079,5
100,-0.0001394569504719681,-2.536777722300395,5
101,-0.00013841622696098328,-2.536777722300395,5
102,-0.00013737550344999845,1.014711088920158,5
103,-0.00013529405642802878,0.0,5
104,-0.00013425333291704393,0.0,5
105,-0.00013217188589507425,-2.536777722300395,5
106,-0.00013009043887310458,-2.536777722300395,5
107,-0.00012904971536211975,0.0,5
108,-0.0001280089918511349,0.0,5
109,-0.00012592754482916522,0.8455925741001317,5
110,-0.0001248868213181804,-5.07355544460079,5
111,-0.00012384609780719555,-5.707749875175889,5
112,-0.00012280537429621073,-1.2683888611501974,5
113,-0.00012176465078522589,0.0,5
114,-0.00012072392727424105,-2.536777722300395,5
115,-0.00011968320376325621,-2.536777722300395,5
116,-0.00011864248025227138,-15.22066633380237,5
117,-0.00011760175674128654,-10.14711088920158,5
118,-0.0001165610332303017,0.0,5
119,-0.00011552030971931686,-6.764740592801053,5
120,-0.00011447958620833204,0.0,5
121,-0.0001134388626973472,0.0,5
122,-0.00011239813918636236,-6.764740592801053,5
123,-0.00011135741567537753,-1.6911851482002633,5
124,-0.00011031669216439269,-3.3823702964005267,5
125,-0.00010927596865340785,0.0,5
126,-0.00010823524514242301,-2.029422177840316,5
127,-0.00010719452163143818,-1.9025832917252963,5
128,-0.00010615379812045334,-0.362396817471485,5
129,-0.0001051130746094685,-1.6911851482002633,5
130,-0.00010407235109848366,-2.536777722300395,5
131,-0.00010303162758749883,-5.07355544460079,5
132,-0.00010199090407651399,-3.3823702964005267,5
133,-0.00010095018056552915,-6.341944305750987,5
134,-9.990945705454431e-05,-5.07355544460079,5
135,-9.886873354355949e-05,-3.3823702964005267,5
136,-9.782801003257465e-05,-5.07355544460079,5
137,-9.678728652158981e-05,-2.536777722300395,5
138,-9.574656301060498e-05,-3.261571357243365,5
139,-9.470583949962014e-05,-2.536777722300395,5
140,-9.36651159886353e-05,5.07355544460079,5
141,-9.262439247765046e-05,-6.341944305750987,5
142,-9.158366896666563e-05,-2.536777722300395,5
143,-9.054294545568079e-05,-7.610333166901185,5
144,-8.950222194469595e-05,-6.088266533520947,5
145,-8.846149843371111e-05,-4.3487618096578196,5
146,-8.742077492272628e-05,-2.536777722300395,5
147,-8.638005141174144e-05,-5.07355544460079,5
148,-8.53393279007566e-05,-1.6911851482002633,5
149,-8.429860438977178e-05,-3.1709721528754935,5
150,-8.325788087878694e-05,1.014711088920158,5
151,-8.22171573678021e-05,-2.1743809048289098,5
152,-8.117643385681726e-05,-6.764740592801053,5
153,-8.013571034583243e-05,-3.986364992186335,5
154,-7.909498683484759e-05,-3.9460986791339474,5
155,-7.805426332386275e-05,0.0,5
156,-7.701353981287791e-05,-2.536777722300395,5
157,-7.597281630189308e-05,-5.07355544460079,5
158,-7.493209279090824e-05,-3.3823702964005267,5
159,-7.38913692799234e-05,-5.79834907954376,5
160,-7.285064576893856e-05,-6.764740592801053,5
161,-7.180992225795372e-05,0.0,5
162,-7.076919874696889e-05,0.5637283827334211,5
163,-6.972847523598405e-05,-4.397081385320685,5
164,-6.868775172499923e-05,-2.8186419136671055,5
165,-6.764702821401439e-05,-3.261571357243365,5
166,-6.660630470302955e-05,-1.5854860764377467,5
167,-6.556558119204471e-05,-1.014711088920158,5
168,-6.452485768105988e-05,-2.767393878873158,5
169,-6.348413417007504e-05,-2.536777722300395,5
170,-6.24434106590902e-05,-3.3823702964005267,5
171,-6.140268714810536e-05,-1.0871904524144549,5
172,-6.0361963637120525e-05,-4.439361014025691,5
173,-5.932124012613569e-05,-1.8119840873574249,5
174,-5.828051661515085e-05,-1.4922221895884675,5
175,-5.723979310416602e-05,-4.087030774817303,5
176,-5.619906959318118e-05,-2.536777722300395,5
177,-5.5158346082196344e-05,-1.6911851482002633,5
178,-5.4117622571211507e-05,-4.509827061867369,5
179,-5.307689906022667e-05,-2.8352221602180885,5
180,-5.203617554924183e-05,-3.9742850982706184,5
181,-5.0995452038256994e-05,-3.8051665834505926,5
182,-4.9954728527272156e-05,-2.274352440683113,5
183,-4.8914005016287325e-05,-1.9602373308684868,5
184,-4.787328150530249e-05,-2.298954810834733,5
185,-4.683255799431765e-05,-2.1985406926603424,5
186,-4.579183448333281e-05,-1.594545996874534,5
187,-4.4751110972347975e-05,-2.6160520261222824,5
