,OrderFlowImba,qi,T
0,-0.0003604012059526605,0.0,5
1,-0.00034207572090422017,0.0,5
2,-0.0003054247508073394,-4.762045290697283,5
3,-0.00027284611072122324,0.0,5
4,-0.0002714886673843017,-9.524090581394566,5
5,-0.0002640227290312334,0.0,5
6,-0.00025723551234662587,-2.3810226453486414,5
7,-0.0002551993473412436,-4.762045290697283,5
8,-0.0002524844606674006,0.0,5
9,-0.0002450185223143323,-9.524090581394566,5
10,-0.000240267470635107,-9.524090581394566,5
11,-0.00023823130562972475,0.0,5
12,-0.00023551641895588175,0.0,5
13,-0.00023348025395049946,0.0,5
14,-0.0002328015322820387,0.0,5
15,-0.0002287292022712742,0.0,5
16,-0.00022669303726589193,0.0,5
17,-0.0002226207072551274,0.0,5
18,-0.00022058454224974515,-4.762045290697283,5
19,-0.00021990582058128438,-2.3810226453486414,5
20,-0.00021922709891282363,-4.762045290697283,5
21,-0.00021786965557590211,0.0,5
22,-0.0002151547689020591,-4.762045290697283,5
23,-0.00021176116055975533,0.0,5
24,-0.00020904627388591233,-4.762045290697283,5
25,-0.00020836755221745155,0.0,5
26,-0.0002063313872120693,0.0,5
27,-0.00020158033553284403,-9.524090581394566,5
28,-0.0002002228921959225,-4.762045290697283,5
29,-0.00019818672719054025,0.0,5
30,-0.00019411439717977573,-1.5873484302324277,5
31,-0.00019207823217439347,0.0,5
32,-0.00018664845882670743,-9.524090581394566,5
33,-0.00018596973715824668,-4.762045290697283,5
34,-0.0001825761288159429,-4.762045290697283,5
35,-0.0001812186854790214,-4.762045290697283,5
36,-0.00017986124214209987,0.0,5
37,-0.0001778250771367176,0.0,5
38,-0.00017443146879441386,0.0,5
39,-0.00017307402545749235,0.0,5
40,-0.00017103786045211008,-4.762045290697283,5
41,-0.00016968041711518857,0.0,5
42,-0.00016696553044134556,0.0,5
43,-0.0001662868087728848,-4.762045290697283,5
44,-0.0001649293654359633,-2.3810226453486414,5
45,-0.00016425064376750253,-4.762045290697283,5
46,-0.00016357192209904179,0.0,5
47,-0.00016221447876212027,0.0,5
48,-0.000160178313756738,0.0,5
49,-0.0001588208704198165,0.0,5
50,-0.000157463427082895,0.0,5
51,-0.00015678470541443423,-4.762045290697283,5
