,OrderFlowImba,qi,T
0,-0.0006061089979965739,0.0,5
1,-0.0005613464572263678,-11.812453859249995,5
2,-0.0005141643196577723,-2.953113464812499,5
3,-0.00047303117408515043,-5.906226929624998,5
4,-0.00043189802851252866,0.0,5
5,-0.00042584903651655487,0.0,5
6,-0.00041859024612138634,0.0,5
7,-0.0004040726653310492,0.0,5
8,-0.00038592568934312784,-5.906226929624998,5
9,-0.00035810032616164845,-8.859340394437497,5
10,-0.00033390435817775324,0.0,5
11,-0.00031091818859305283,0.0,5
12,-0.0002891418174075472,0.0,5
13,-0.00028188302701237863,0.0,5
14,-0.0002782536318147944,0.0,5
15,-0.00027099484141962586,0.0,5
16,-0.0002625262526252625,0.0,5
17,-0.0002588968574276782,0.0,5
18,-0.00025405766383089924,0.0,5
19,-0.0002516380670325097,0.0,5
20,-0.0002492184702341202,-5.906226929624998,5
21,-0.0002431694782381464,-4.429670197218749,5
22,-0.00024195967983895163,-2.953113464812499,5
23,-0.00024074988143975689,-1.9687423098749994,5
24,-0.0002395400830405621,-11.812453859249995,5
25,-0.00023833028464136736,-8.859340394437497,5
26,-0.00023712048624217262,5.906226929624998,5
27,-0.00023591068784297784,0.0,5
28,-0.0002347008894437831,-5.906226929624998,5
29,-0.0002310714942461988,-5.906226929624998,5
30,-0.00022381270385103027,-2.953113464812499,5
31,-0.00022139310705264075,0.0,5
32,-0.00021776371185505648,-5.906226929624998,5
33,-0.0002165539134558617,0.0,5
34,-0.00021534411505666696,-11.812453859249995,5
35,-0.0002141343166574722,0.0,5
36,-0.00021292451825827744,0.0,5
37,-0.0002056657278631089,-5.906226929624998,5
38,-0.00020082653426632986,-5.906226929624998,5
39,-0.00019840693746794034,2.953113464812499,5
40,-0.00019235794547196655,-11.812453859249995,5
41,-0.00018388935667760324,0.0,5
42,-0.0001826795582784085,5.906226929624998,5
43,-0.00018146975987921372,-5.906226929624998,5
44,-0.00017905016308082422,-5.906226929624998,5
45,-0.00017784036468162945,-5.906226929624998,5
46,-0.0001766305662824347,-2.953113464812499,5
47,-0.00017421096948404518,-2.953113464812499,5
48,-0.00017179137268565566,0.0,5
49,-0.00016695217908887662,0.0,5
50,-0.00016574238068968187,-2.953113464812499,5
51,-0.00016332278389129235,-5.906226929624998,5
52,-0.00015606399349612382,-1.4765567324062494,5
53,-0.0001536443966977343,-2.953113464812499,5
54,-0.00015001500150015003,-5.906226929624998,5
55,-0.00014880520310095525,-11.812453859249995,5
56,-0.0001475954047017605,0.0,5
57,-0.00014638560630256573,-11.812453859249995,5
58,-0.0001439660095041762,-5.906226929624998,5
59,-0.00014275621110498146,0.0,5
60,-0.00014033661430659194,0.0,5
61,-0.00013791701750820242,-1.9687423098749994,5
62,-0.00013670721910900768,-2.953113464812499,5
63,-0.00013428762231061815,-9.843711549374996,5
64,-0.0001330778239114234,-4.429670197218749,5
65,-0.00013186802551222863,0.0,5
66,-0.00013065822711303389,5.906226929624998,5
67,-0.0001294484287138391,-1.9687423098749994,5
68,-0.00012823863031464437,-5.906226929624998,5
69,-0.00012702883191544962,-1.9687423098749994,5
70,-0.00012581903351625484,-3.937484619749999,5
71,-0.0001246092351170601,0.0,5
72,-0.00012339943671786532,-5.167948563421873,5
73,-0.00012218963831867058,-2.953113464812499,5
74,-0.00012097983991947582,-4.429670197218749,5
75,-0.00011977004152028106,-2.953113464812499,5
76,-0.00011856024312108631,-1.9687423098749994,5
77,-0.00011735044472189155,-7.874969239499998,5
78,-0.00011614064632269679,-1.9687423098749994,5
79,-0.00011493084792350203,-10.828082704312497,5
80,-0.00011372104952430727,-2.953113464812499,5
81,-0.0001125112511251125,0.0,5
82,-0.00011130145272591776,-2.5312401126964272,5
83,-0.000110091654326723,-0.7382783662031247,5
84,-0.00010888185592752824,-1.9687423098749994,5
85,-0.00010767205752833348,-3.937484619749999,5
86,-0.00010646225912913872,-2.460927887343749,5
87,-0.00010525246072994396,-2.953113464812499,5
88,-0.00010404266233074921,-1.4765567324062494,5
89,-0.00010283286393155445,-2.3624907718499992,5
90,-0.00010162306553235969,-7.087472315549997,5
91,-0.00010041326713316493,-2.953113464812499,5
92,-9.920346873397017e-05,-1.4765567324062494,5
93,-9.799367033477541e-05,-6.749973633857141,5
94,-9.678387193558066e-05,-2.953113464812499,5
95,-9.55740735363859e-05,-1.4765567324062494,5
96,-9.436427513719114e-05,-4.921855774687498,5
97,-9.315447673799638e-05,-3.937484619749999,5
98,-9.194467833880162e-05,-3.221578325249999,5
99,-9.073487993960686e-05,-2.5593650028374992,5
100,-8.952508154041211e-05,-0.8437467042321426,5
101,-8.831528314121735e-05,-3.6913918310156237,5
102,-8.710548474202259e-05,-1.6107891626249995,5
103,-8.589568634282783e-05,-1.9687423098749994,5
104,-8.468588794363307e-05,-2.953113464812499,5
105,-8.347608954443831e-05,-3.4452990422812486,5
106,-8.226629114524356e-05,-5.906226929624998,5
107,-8.10564927460488e-05,-2.2148350986093743,5
108,-7.984669434685404e-05,-1.9687423098749994,5
109,-7.863689594765928e-05,-3.2812371831249987,5
110,-7.742709754846452e-05,-0.5369297208749998,5
111,-7.621729914926976e-05,0.0,5
112,-7.500750075007501e-05,-4.218733521160713,5
113,-7.379770235088025e-05,-3.7585080461249984,5
114,-7.258790395168549e-05,-3.126826021566175,5
115,-7.137810555249073e-05,-2.953113464812499,5
116,-7.016830715329597e-05,-2.3624907718499992,5
117,-6.895850875410121e-05,-2.725950890596153,5
